redeID;lastName;politicianID;date;target;fm_sent;fm_senti;source;school;color;id
696399;Müller;11001561;2007-03-28;John Locke;Fast alle großen Philosophen , auch der europäischen Moderne , der Aufklärung , von John Locke über Newton bis hin zu Descartes , haben Natur immer so verstanden , dass man sie beherrschen muss.;1;not found;Liberalismus;green;483
702734;steinecke;11003885;2007-10-11;Aristoteles;( { 3 } ) Der Mensch ist , wie schon Aristoteles wusste , von dem wir heute bereits häufiger gehört haben , ein Gesellschaftswesen.;1;SPD;Aristotelismus;grey;484
696727;Höll;11000921;2007-03-30;Aristoteles;Aristoteles formulierte : Des Staates höchstes Gut ist die Gerechtigkeit , und gerecht ist , was dem Gemeinwesen frommt.;1;DIE LINKE.;Aristotelismus;grey;485
697133;Hofmann;11002682;2007-04-25;John Locke;Wir können uns Zitate von John Locke , Benjamin Franklin und Alexander von Humboldt an den Kopf werfen.;1;SPD;Liberalismus;green;486
698827;lafontaine;11002715;2007-05-25;Walter Eucken;Wenn es um die Kontrolle wirtschaftlicher Macht geht , stützen wir uns beispielsweise auf Walter Eucken , der die Verhinderung wirtschaftlicher Macht zum Kernanliegen einer Wettbewerbsordnung gemacht hat.;1;DIE LINKE.;Ordoliberalismus;blue;487
698827;lafontaine;11002715;2007-05-25;John Stuart Mill;Ich zitiere lieber John Stuart Mill , der niemals auf die Idee gekommen wäre , der Marktwirtschaft Bereiche zu unterwerfen , die nicht marktwirtschaftlich zu organisieren sind.;-1;DIE LINKE.;Linksliberalismus;green;488
700382;Kuhn;11003577;2007-07-05;Walter Eucken;Deswegen , so finde ich , haben Ludwig Erhard , Walter Eucken , Müller-Armack , die Sie als Ihre Ahnen reklamiert haben , in Ihnen jedenfalls bislang keinen positiven Nachfahren gefunden.;1;Grüne;Ordoliberalismus;blue;489
700974;Claus;11003065;2007-09-11;Karl Marx;Herr Bundesminister , ich finde es völlig in Ordnung , dass wir die Haushaltsberatungen für das Jahr 2008 mit dem Etat für Landwirtschaft , Ernährung und Verbraucherschutz beginnen , hat doch schließlich schon Karl Marx festgestellt , dass sich der Mensch erst ernähren und kleiden muss , ehe er sich mit Politik , Religion und Philosophie beschäftigen kann.;1;DIE LINKE.;Marxismus;red;490
702654;stiegler;11002248;2007-10-11;Aristoteles;Ich muss Ihnen sagen : Dieser Abt scheint den Aristoteles , den er in seinem Studium kennengelernt hat , vergessen zu haben.;1;SPD;Aristotelismus;grey;491
702654;stiegler;11002248;2007-10-11;Aristoteles;Aristoteles sagt nämlich in der Nikomachischen Ethik : Gerechtigkeit ist Gleichheit.;1;SPD;Aristotelismus;grey;492
702654;stiegler;11002248;2007-10-11;Aristoteles;Aristoteles ist mein ständiger Begleiter.;1;SPD;Aristotelismus;grey;493
702840;dressel;11003750;2007-10-11;John Rawls;Das Problem der Gerechtigkeit , ( { 8 } ) zu dem es nicht nur das Buch Eine Theorie der Gerechtigkeit von John Rawls gibt , ist ein sehr abstraktes.;1;SPD;Linksliberalismus;green;494
702842;kauch;11003698;2007-10-11;Karl Marx;Wenn die Linke mit ihrem von Karl Marx stammenden Ausbeutungsbegriff nicht im 19. Jahrhundert stehen geblieben wäre , dann würde sie einen solchen Antrag wie den heute vorliegenden nicht stellen.;1;FDP;Marxismus;red;495
703147;Lafontaine;11002715;2007-10-24;John Stuart Mill;Wenn Liberale skeptisch sind , dann empfehle ich , nachzulesen , was John Stuart Mill einst über die Frage von Wettbewerb und leitungsgebundenen Strukturen geschrieben hat.;-1;DIE LINKE.;Linksliberalismus;green;496
703149;Zöllmer;11003663;2007-10-24;John Stuart Mill;Das schaffen wir nicht , wenn wir zu John Stuart Mill in die Vergangenheit zurückblicken.;1;SPD;Linksliberalismus;green;497
703411;lösekrug-möller;11003482;2007-10-25;Aristoteles;Wer Politik macht , so empfiehlt schon Aristoteles , sollte den möglichen Staat im Auge haben , nicht den besten.;1;SPD;Aristotelismus;grey;498
703411;lösekrug-möller;11003482;2007-10-25;Aristoteles;Aber Sie wären dann - um auf Aristoteles zurückzukommen - gefährlich nahe an das Mögliche in der Politik gekommen.;-1;SPD;Aristotelismus;grey;499
703411;lösekrug-möller;11003482;2007-10-25;Aristoteles;"Politik im Sinne Aristoteles , also die Polis , ist als Ganzes mehr als die Summe ihrer Teile ; darin werden Sie mich bestätigen.";1;SPD;Aristotelismus;grey;500
703411;lösekrug-möller;11003482;2007-10-25;Aristoteles;Sehe ich mir die vorliegenden Anträge an und betrachte sie als Teile , sage ich : Sie haben versucht , Aristoteles zu widerlegen.;-1;SPD;Aristotelismus;grey;501
704760;schick;11003837;2007-11-16;Walter Eucken;( { 2 } ) Bei Walter Eucken steht eindeutig : Man muss etwas gegen die Auseinanderentwicklung bei den Einkommen tun.;1;Grüne;Ordoliberalismus;blue;502
705660;Stiegler;11002248;2007-12-12;Aristoteles;Schon die alten Römer haben sich mit dem iustum pretium - dem gerechten Preis - befasst , und auch Aristoteles hat sich darüber verbreitet.;-1;SPD;Aristotelismus;grey;503
706146;lafontaine;11002715;2007-12-14;Adam Smith;Wenn Sie die Freiburger Schule nicht überzeugt , Herr Kollege Westerwelle , dann habe ich für Sie ein Buch mitgebracht : Adam Smith , Der Wohlstand der Nationen.;1;DIE LINKE.;Liberalismus;green;504
706150;westerwelle;11002944;2007-12-14;Karl Marx;Dieser Ökonom ist Ihnen sicherlich besser bekannt : Es war Karl Marx. ( { 0 });1;FDP;Marxismus;red;505
706151;lafontaine;11002715;2007-12-14;Karl Marx;Karl Marx hat selbstverständlich recht , und niemand hat heute gleiche Löhne für alle gefordert.;1;DIE LINKE.;Marxismus;red;506
706151;lafontaine;11002715;2007-12-14;Adam Smith;Es geht nur darum - um mit Adam Smith zu reden - , dass der Mensch auf einen Lohn angewiesen ist , von dem er leben kann.;1;DIE LINKE.;Liberalismus;green;507
706151;lafontaine;11002715;2007-12-14;Adam Smith;Adam Smith war nicht in erster Linie Ökonom , sondern Moralphilosoph.;1;DIE LINKE.;Liberalismus;green;508
706587;Lafontaine;11002715;2008-01-17;John Rawls;Ich zitiere hier einmal ganz bewusst den amerikanischen Gerechtigkeitsphilosophen John Rawls.;1;DIE LINKE.;Linksliberalismus;green;509
706587;Lafontaine;11002715;2008-01-17;John Rawls;Das ist gemäß John Rawls , den ich hier bewusst zitiert habe , ein Schlag ins Gesicht der Menschen , was die Gerechtigkeit angeht.;1;DIE LINKE.;Linksliberalismus;green;510
707548;Höll;11000921;2008-01-25;Walter Eucken;Erinnern Sie sich zufällig noch an Walter Eucken , der gesagt hat , dass die Erbschaftsteuer die notwendige Korrektur ist , um die Marktwirtschaft in Gang zu halten?;1;DIE LINKE.;Ordoliberalismus;blue;511
708618;Sager;11003622;2008-02-21;Friedrich Engels;Ich will Ihrem Gedächtnis einmal auf die Sprünge helfen und den „ freundlichsten “ der einschlägigen Theoretiker , nämlich Friedrich Engels , zitieren : Solange das Proletariat den Staat noch gebraucht , gebraucht es ihn nicht im Interesse der Freiheit , sondern der Niederhaltung seiner Gegner…;1;Grüne;Marxismus;red;512
716680;Brüderle;11003059;2008-09-25;Walter Eucken;Schon einer der Gründungsväter , Walter Eucken , hat gewarnt , dass etwas schief läuft , wenn zwei Dinge eintreten : Kartellierung , sprich eine ungesunde Konzentration , und Punktualismus , also das , was die Amerikaner machen.;-1;FDP;Ordoliberalismus;blue;513
716721;delen;11003746;2008-09-25;Karl Marx;Schon Karl Marx wusste : „ Die Arbeiter haben kein Vaterland . “ - Die Linke ist nicht gegen die Zuwanderung von Menschen nach Deutschland.;1;DIE LINKE.;Marxismus;red;514
717264;kuhn;11003577;2008-10-07;Walter Eucken;Wenn sie jetzt feststellen , dass man mit Milliarden private Banken sanieren muss , dann fragen sie zu Recht : Wo ist denn der soziale Wirtschaftsstil , den Walter Eucken und Alfred Müller-Armack damals beschrieben haben?;1;Grüne;Ordoliberalismus;blue;515
717283;Lafontaine;11002715;2008-10-15;Adam Smith;Nein , es geht um das , was bereits Adam Smith in seinem Wohlfahrt der Nationen gefordert hat : dass der Bankensektor reguliert werden muss.;1;DIE LINKE.;Liberalismus;green;516
717581;Kolb;11001171;2008-10-16;Milton Friedman;Milton Friedman , der Wirtschaftsnobelpreisträger , hat einmal gesagt : „ There’s no such thing as a free lunch “.;1;FDP;Chicago School;cyan;517
719071;Höll;11000921;2008-11-27;John Stuart Mill;Vielleicht lesen Sie auch einmal in älteren Schriften , etwa John Stuart Mill oder Andrew Carnegie.;-1;DIE LINKE.;Linksliberalismus;green;518
719220;Claus;11003065;2008-11-27;Karl Marx;Wenn ich hier einmal , Frau Präsidentin , Karl Marx zitieren darf , dann würde ich das gerne tun.;1;DIE LINKE.;Marxismus;red;519
719226;Tiefensee;11004176;2008-11-27;Karl Marx;Auch die Antworten von Karl Marx aus dem 19. Jahrhundert passen nicht.;1;not found;Marxismus;red;520
719226;Tiefensee;11004176;2008-11-27;Karl Marx;Ich wünschte mir , dass wir nicht 40 Jahre Misswirtschaft - 40 Jahre , die auf Karl Marx aufgebaut haben ausgleichen müssten.;1;not found;Marxismus;red;521
722388;Rupprecht;11003620;2009-02-12;Karl Marx;( { 8 } ) Wir brauchen nicht Karl Marx , sondern vielmehr Ludwig Erhard.;1;CDU/CSU;Marxismus;red;522
723980;Claus;11003065;2009-03-19;Karl Marx;Dabei haben wir damals - da waren wir noch nicht mutig genug - noch nicht einmal Karl Marx , sondern die Ökonomen Keynes , Tobin und Stiglitz zitiert.;1;DIE LINKE.;Marxismus;red;523
724051;Schui;11003844;2009-03-19;Milton Friedman;Sie folgen damit der Theorie von Milton Friedman , einem der Begründer des Neoliberalismus , demzufolge der Markt eine demokratische Institution ist.;1;DIE LINKE.;Chicago School;cyan;524
724097;brüderle;11003059;2009-03-20;Walter Eucken;All das können Sie bei Walter Eucken und den anderen Vordenkern unserer sozialen Marktwirtschaft nachlesen.;1;FDP;Ordoliberalismus;blue;525
725269;Stöckel;11003240;2009-04-23;Karl Marx;In Wirklichkeit ist es so , dass Karl Marx in Highgate in London in seinem Grab rotiert angesichts dieser kleinkarierten , national ausgerichteten Wirtschafts- und Sozialpolitik der Linken.;1;SPD;Marxismus;red;526
727476;Krings;11003574;2009-05-29;John Rawls;Um mit John Rawls zu sprechen : Es lag ein Schleier des Nichtwissens über dieser Verfassungsgebung.;1;CDU/CSU;Linksliberalismus;green;527
727807;Weisskirchen;11002465;2009-06-18;Charles Taylor;Der kanadische Philosoph Charles Taylor hat , wie man heute in der Süddeutschen Zeitung lesen kann , eine wunderbare Laudatio auf Jürgen Habermas geschrieben : Er ist eine Inspiration für uns alle.;1;SPD;Kommunitarismus;purple;528
727822;Kolb;11001171;2009-06-18;Milton Friedman;"Es gilt das Wort von Milton Friedman : „ There ain’t no such thing as a free lunch “ ; es gibt kein kostenloses Mittagessen , irgendeiner zahlt immer die Zeche.";1;FDP;Chicago School;cyan;529
729072;Leutert;11003800;2009-07-02;Adam Smith;Die Rechtschaffenheit , mit der Adam Smith noch an die unsichtbare Hand des Marktes glauben konnte , die können wir heute nicht im Ernst propagieren.;1;DIE LINKE.;Liberalismus;green;530
735241;juratovic;11003782;2010-03-05;Platon;( { 6 } ) Dazu fällt mir nur unser guter , alter Platon ein : Der höchste Grad von Ungerechtigkeit ist geheuchelte Gerechtigkeit.;1;SPD;Platonismus;grey;531
739864;Schäffler;11003834;2010-06-10;Walter Eucken;Lenin wird schon von Walter Eucken mit dem Satz zitiert : „ Wer die bürgerliche Gesellschaft zerstören will , muss ihr Geldwesen verwüsten .“;-1;FDP;Ordoliberalismus;blue;532
747241;zimmer;11004192;2010-12-01;Platon;Ein solcher Verzicht auf die Entwicklung technischer Möglichkeiten , auf Wachstum , auf Fortschritt ist das Thema vieler Utopien , von Platon über Thomas Morus bis in die Utopien der Aufklärung hinein.;1;CDU/CSU;Platonismus;grey;533
749593;Menzner;11003808;2011-01-20;Karl Marx;Das ist übrigens kein Zitat von Karl Marx , sondern stammt aus dem Bericht , über den wir heute diskutieren.;1;DIE LINKE.;Marxismus;red;534
749765;burkert;11003744;2011-01-21;Adam Smith;Adam Smith hat einmal sinngemäß gesagt : Der Betrieb einer Eisenbahn ist zu 95 Prozent Mensch ( { 2 } ) und zu 5 Prozent Stahl.;-1;SPD;Liberalismus;green;535
750913;Homburger;11000952;2011-02-10;Aristoteles;Es stammt von Aristoteles und trifft den Nagel auf den Kopf.;1;FDP;Aristotelismus;grey;536
751044;Zimmer;11004192;2011-02-10;Adam Smith;( { 1 } ) Nun haben das die klugen Stammväter des Liberalismus , allen voran Adam Smith , lieber Herr Heil , nie behauptet.;1;CDU/CSU;Liberalismus;green;537
751402;Schick;11003837;2011-02-11;Walter Eucken;Wir stehen hier in der Tradition einer wirklich sozialen Marktwirtschaft , die einmal entstanden ist aus den humanistischen Idealen eines Walter Eucken und aus der christlichen Soziallehre.;1;Grüne;Ordoliberalismus;blue;538
753605;Linnemann;11004098;2011-03-24;Adam Smith;Ich bin Fan von Adam Smith , dem alten Schotten , der gesagt hat : Es bedarf verschiedener Schranken , damit das Zusammenleben funktioniert.;-1;CDU/CSU;Liberalismus;green;539
753605;Linnemann;11004098;2011-03-24;Adam Smith;"( { 3 } ) Eine Ebene höher finden wir die Schranke in der Dorfgemeinschaft , im Vereinsleben - Adam Smith bezeichnet sie als die „ Schranke der Ethik “ - : Man tut etwas oder tut es nicht ; man läuft nicht nackt über den Sportplatz , weil man das einfach nicht tut.";1;CDU/CSU;Liberalismus;green;540
755026;Zimmer;11004192;2011-04-14;Adam Smith;Matthias Zimmer ten - das wussten nicht nur die Väter der katholischen Soziallehre , sondern auch Adam Smith - und kann auch sozialpolitisch geboten sein.;1;CDU/CSU;Liberalismus;green;541
756215;Vaatz;11003248;2011-05-25;Karl Marx;Diese Traditionen beginnen bei Karl Marx. Nun kann ich jemanden aus dem 19. Jahrhundert nicht für die Folgen , die seine Hetze12584 reien im 20. Jahrhundert haben , verantwortlich machen.;1;CDU/CSU;Marxismus;red;542
757630;Wagenknecht;11004183;2011-06-30;Walter Eucken;„ Wer den Nutzen hat , muss auch den Schaden tragen “ : Das war für Walter Eucken , den bekannten Ökonomen und Vater der sozialen Marktwirtschaft , eine der Grundlagen einer funktionierenden Wirtschaftsordnung.;1;DIE LINKE.;Ordoliberalismus;blue;543
757632;Flosbach;11003528;2011-06-30;Walter Eucken;Sie haben auch von sozialer Marktwirtschaft gesprochen und Walter Eucken erwähnt.;1;CDU/CSU;Ordoliberalismus;blue;544
759322;Steinmeier;11004167;2011-09-07;Walter Eucken;Da nützt Ihnen auch die Berufung auf die Großväter der sozialen Marktwirtschaft , auf Walter Eucken oder Müller-Armack , nichts.;1;SPD;Ordoliberalismus;blue;545
761150;zimmer;11004192;2011-09-29;Karl Marx;Ich weiß ja , dass nach Karl Marx das gesellschaftliche Sein das Bewusstsein bestimmt , aber was sollen Ihnen die Menschen denn überhaupt noch glauben?;1;CDU/CSU;Marxismus;red;546
761189;wadephul;11004182;2011-09-29;Karl Marx;Wir haben halt ein paar andere Probleme als zu Zeiten von Karl Marx. ( { 10 } ) Vielleicht holen Sie noch auf.;1;CDU/CSU;Marxismus;red;547
763619;Heil;11003142;2011-11-10;Adam Smith;( { 14 } ) - Nein , das ist kein Papst gewesen , sondern das war ein gewisser Adam Smith im Jahre 1776.;1;SPD;Liberalismus;green;548
765685;Döring;11003748;2011-12-01;Walter Eucken;Erlauben Sie mir , Walter Eucken , Zu Protokoll gegebene Reden einen der Väter unserer sozialen Marktwirtschaft , zu zitieren : Die Verstaatlichung von Monopolen löst das Monopolproblem nicht.;1;FDP;Ordoliberalismus;blue;549
765685;Döring;11003748;2011-12-01;Walter Eucken;Wenn Sie wirklich für besseren Service und niedrigere Preise sind , dann sollten Sie sich nicht an Marx und Lenin , sondern an Walter Eucken und Ludwig Erhardt orientieren - das heißt , Monopole auflösen und einen freien , fairen Wettbewerb ermöglichen.;1;FDP;Ordoliberalismus;blue;550
768538;Nüßlein;11003602;2012-02-08;Karl Marx;Hier gilt offenbar der alte Grundsatz - ich will spaßeshalber Karl Marx zitieren - , dass das Sein das Bewusstsein bestimmt.;-1;CDU/CSU;Marxismus;red;551
768796;Roth;11003618;2012-02-09;Charles Taylor;Der ehemalige Staatspräsident Liberias , Charles Taylor , und ehemalige Kommandeure aus dem Kongo sind vor dem Internationalen Strafgerichtshof in Den Haag angeklagt , weil sie Kinder rekrutiert haben sollen.;-1;SPD;Kommunitarismus;purple;552
768832;polenz;11002751;2012-02-10;John Rawls;Wenn Sie John Rawls gelesen haben , dann wissen Sie , dass Gerechtigkeit als Fairness eine philosophische Grundhaltung ist , und das steht in diesem Papier.;1;CDU/CSU;Linksliberalismus;green;553
769421;Bätzing-Lichtenthäler;11003494;2012-03-01;Aristoteles;Das wusste schon Aristoteles vor knapp 2 500 Jahren.;-1;SPD;Aristotelismus;grey;554
770368;Gysi;11000756;2012-03-09;Karl Marx;( { 25 } ) Ich sage Ihnen : Mich stört , dass das Ganze wie aus einem Kinderbilderbuch von Karl Marx ist.;-1;DIE LINKE.;Marxismus;red;555
771103;röspel;11003210;2012-03-22;Aristoteles;Selbst Aristoteles , Al-Chwarizmi , Galileo oder Newton hätten sich wohl niemals träumen lassen , dass aufgrund ihrer wissenschaftlichen Arbeiten im Bereich der Gravitation einmal Flugzeuge durch den Himmel fliegen würden.;1;SPD;Aristotelismus;grey;556
775599;schreiner;11002073;2012-06-28;Karl Marx;Nicht von Karl Marx , sondern von Adam Smith.;1;SPD;Marxismus;red;557
775599;schreiner;11002073;2012-06-28;Adam Smith;Nicht von Karl Marx , sondern von Adam Smith.;1;SPD;Liberalismus;green;558
775601;kober;11004075;2012-06-28;Adam Smith;Werkverträge gibt es wahrscheinlich schon länger als Adam Smith , Herr Schreiner.;1;FDP;Liberalismus;green;559
779584;kampeter;11001062;2012-10-26;Walter Eucken;Schon Walter Eucken hat festgestellt : Nur wer haftet , handelt verantwortlich.;1;not found;Ordoliberalismus;blue;560
782546;Neumann;11004120;2012-12-13;Karl Marx;„ Karl Marx hatte recht “.;1;FDP;Marxismus;red;561
783043;Gehrcke;11003130;2013-01-16;Karl Marx;Karl Marx hat 1844 geschrieben , der deutsche Auferstehungstag werde durch das Schmettern des gallischen Hahnes verkündet.;1;DIE LINKE.;Marxismus;red;562
783043;Gehrcke;11003130;2013-01-16;Karl Marx;Vielleicht könnten wir Karl Marx heute in Gedanken sagen , dass der gallische Hahn zu der Wiederauferstehung des europäischen Gedankens , einer Europäischen Union des Friedens , der Demokratie und der sozialen Gerechtigkeit , schmettern wird : Ein anderes Europa ist möglich!;1;DIE LINKE.;Marxismus;red;563
785067;Zimmer;11004192;2013-02-21;Karl Marx;( { 5 } ) Es ist schon erstaunlich , liebe Kolleginnen und Kollegen von der Linken : Die Marx-Rezeption der Linken ist am Ende bei Paul Lafargue angekommen , jenem Schwiegersohn von Karl Marx , der mit seinem Buch Das Recht auf Faulheit sowohl Marx als auch Engels zur Weißglut gereizt hat.;1;CDU/CSU;Marxismus;red;564
788863;Brüderle;11003059;2013-04-25;Karl Marx;( { 20 } ) Lassen Sie doch den Karl Marx in seinem Museum!;1;FDP;Marxismus;red;565
790085;Harbarth;11004049;2013-05-16;Aristoteles;Die großen Denker der Antike wie Aristoteles und später Thomas von Aquin ( { 4 } ) haben sich lange mit der Frage des angemessenen Preises befasst , aber hätten sich , glaube ich , viel Arbeit ersparen können , wenn sie die Beiträge der Sozialdemokratie zur Erkenntnisgeschichte der Menschheit im Jahr 2013 hätten erahnen können.;1;CDU/CSU;Aristotelismus;grey;566
791319;Zimmer;11004192;2013-06-07;Adam Smith;Schon Adam Smith , der Erfinder des Kapitalismus , hat gesagt : Wir brauchen einen gerechten Lohn.;1;CDU/CSU;Liberalismus;green;567
793998;brüderle;11003059;2013-09-03;Karl Marx;Sie sollten Karl Marx in seinem Museum in Trier stehen lassen.;1;FDP;Marxismus;red;568
794664;wagenknecht;11004183;2013-12-18;Walter Eucken;( { 12 } ) Das ist das Problem , das einst Walter Eucken als Vertreter des Ordoliberalismus ins Zentrum seiner Theorie gestellt hat.;1;DIE LINKE.;Ordoliberalismus;blue;569
795850;Lenz;11004339;2014-01-30;Walter Eucken;( { 1 } ) Einer der Gründerväter der sozialen Marktwirtschaft , Walter Eucken , meinte : Die soziale Marktwirtschaft hilft zur größtmöglichen Verwirklichung von Gerechtigkeit , Sicherheit und Freiheit im menschlichen Zusammenleben.;1;CDU/CSU;Ordoliberalismus;blue;570
795850;Lenz;11004339;2014-01-30;Walter Eucken;Um einmal mehr Walter Eucken zu bemühen : Wer den Nutzen hat , muss den Schaden tragen.;1;CDU/CSU;Ordoliberalismus;blue;571
796639;gabriel;11003755;2014-02-13;Walter Eucken;Einer der Gründerväter der sozialen Marktwirtschaft , Walter Eucken , sozusagen der Ordoliberale unseres Landes , hat vor mehr als 60 Jahren präzise das Gleiche formuliert.;1;not found;Ordoliberalismus;blue;572
796659;lenz;11004339;2014-02-13;Walter Eucken;Dadurch , dass der Wirtschaftsminister heute schon Walter Eucken zitiert hat , wird klar : Wir sind wirtschaftspolitisch auf einem guten und richtigen Weg.;1;CDU/CSU;Ordoliberalismus;blue;573
798255;Kipping;11003786;2014-03-14;Karl Marx;Ich denke da eher an Karl Marx , bei dem es heißt : „ Ökonomie der Zeit , darin löst sich schließlich alle Ökonomie auf .“;1;DIE LINKE.;Marxismus;red;574
798255;Kipping;11003786;2014-03-14;Karl Marx;Aber bevor jetzt die Autorinnen und Autoren der Anträge von den Fraktionsspitzen Ärger wegen zu viel Nähe zu Karl Marx bekommen , kann ich sagen : Keine Sorge!;1;DIE LINKE.;Marxismus;red;575
798265;Weinberg;11003861;2014-03-14;Karl Marx;Ich muss jetzt auch noch einige Sätze zu den Wortbeiträgen der Linken , von Frau Möhring und Frau Kipping , sagen : Frau Kipping , haben Sie keine Sorge : Viele von uns und auch ich haben Karl Marx gelesen.;1;CDU/CSU;Marxismus;red;576
798268;Kipping;11003786;2014-03-14;Karl Marx;Es freut mich ja , zu hören , dass Sie hier verkünden , Karl Marx gelesen zu haben , und daraus offensichtlich Ihre Politisierung abgeleitet haben.;1;DIE LINKE.;Marxismus;red;577
798269;Weinberg;11003861;2014-03-14;Karl Marx;Ich hätte jetzt wirklich Lust , einiges von Karl Marx zu zitieren , um dadurch klarzumachen , warum Karl Marx schon in der Theorie irrte.;1;CDU/CSU;Marxismus;red;578
798269;Weinberg;11003861;2014-03-14;Karl Marx;Ich hätte jetzt wirklich Lust , einiges von Karl Marx zu zitieren , um dadurch klarzumachen , warum Karl Marx schon in der Theorie irrte.;1;CDU/CSU;Marxismus;red;579
798269;Weinberg;11003861;2014-03-14;Karl Marx;( { 0 } ) Wir beide können aber gerne einmal ein kleines Hauptseminar abhalten , in dem wir uns insbesondere über die volkswirtschaftlichen Thesen oder Gedankengänge von Karl Marx austauschen.;-1;CDU/CSU;Marxismus;red;580
802006;Zimmer;11004192;2014-06-05;Adam Smith;Im Jahre 1776 , dem Jahr der Unabhängigkeitserklärung der USA , veröffentlichte der Schotte Adam Smith sein wohl bekanntestes Werk über den Wohlstand der Nationen.;1;CDU/CSU;Liberalismus;green;581
805049;Lühmann;11004101;2014-09-25;Aristoteles;"Ich möchte jetzt keine philosophische Debatte über die Definition des Allgemeinwohls beginnen ; kluge Köpfe von Aristoteles bis Habermas haben das zur Genüge getan.";1;SPD;Aristotelismus;grey;582
810468;Schmidt;11002003;2015-01-15;Jean-Jacques Rousseau;Denken wir an die Vorstellungen , die Jean-Jacques Rousseau vor Jahrhunderten entwickelt hat , also „ Zurück zur Natur “ und der Mensch sei der Schädiger der Natur , und das sei zu beenden.;-1;not found;Republikanismus;black;583
812056;Kekeritz;11004066;2015-02-05;Adam Smith;Vor 250 Jahren - man höre und staune - hat Adam Smith deutlich zum Thema Staatsverschuldung in einem durchaus fortschrittlichen Sinne Stellung bezogen.;1;Grüne;Liberalismus;green;584
819043;wagenknecht;11004183;2015-07-17;Adam Smith;( { 5 } ) Der große Ökonom Adam Smith hat einmal gesagt : Es gibt zwei Wege , eine Nation zu erobern und zu versklaven.;1;DIE LINKE.;Liberalismus;green;585
819145;Schäuble;11001938;2015-09-08;John Maynard Keynes;( { 12 } ) Wahrscheinlich liegen wir in Deutschland viel näher an John Maynard Keynes als so mancher sogenannte Starökonom auf internationalem Parkett.;1;not found;Linksliberalismus;green;586
821125;Strengmann-Kuhn;11003888;2015-10-01;John Rawls;"Das ist jetzt zwar nicht das Hauptthema ; aber wenn es schon mal so grundsätzlich geworden ist und wir über Wohlstand und Armut reden , will ich hier ein Zitat von John Rawls einbringen ; er hat sinngemäß gesagt , dass sich der Wohlstand einer Gesellschaft daran bemisst , was die schwächsten ihrer Glieder haben.";-1;Grüne;Linksliberalismus;green;587
823428;Esken;11004267;2015-11-24;Aristoteles;„ Bildung “ , so sagte schon Aristoteles , „ ist der beste Reiseproviant für die Reise zum hohen Alter .“;1;SPD;Aristotelismus;grey;588
823449;Kauder;11001074;2015-11-25;Karl Marx;Es ist sehr gut und freut mich , dass Sie offensichtlich mehr in die Bibel als in das Kapital von Karl Marx schauen.;1;CDU/CSU;Marxismus;red;589
823790;connemann;11003514;2015-11-26;Karl Marx;( { 3 } ) Oder um es mit Karl Marx zu sagen : Niemand ist so taub , dass er es nicht hören will.;1;CDU/CSU;Marxismus;red;590
824026;Lenz;11004339;2015-12-02;Walter Eucken;Walter Eucken stellte einst verärgert fest : Überall kann man erkennen , dass die Monopolfreunde vordringen . - Das Gesetz gegen Wettbewerbsbeschränkungen wurde 1957 von Ludwig Erhard ja genau aus dem Grund geschaffen , den Wettbewerb zu fördern , letztlich zum Wohle aller.;-1;CDU/CSU;Ordoliberalismus;blue;591
824759;kaufmann;11004065;2015-12-17;Platon;„ Neugier ist der Anfang von allem “ , stellte schon Platon fest , und Albert Einstein sagte : Ich habe keine besondere Begabung , sondern bin nur leidenschaftlich neugierig.;1;CDU/CSU;Platonismus;grey;592
832617;wagenknecht;11004183;2016-06-24;John Stuart Mill;Der große Liberale John Stuart Mill forderte explizit , „ eine stark belastende Steuer auf jede Erbschaft “ zu legen , die einen moderaten Betrag übersteigt.;1;DIE LINKE.;Linksliberalismus;green;593
835527;vaatz;11003248;2016-09-30;Karl Marx;( { 15 } ) Die könnte man aufkaufen und dann ein fantastisches Panorama in Karl-Marx-Stadt , früher Trier , errichten Karl Marx im Kreise seiner Schüler.;1;CDU/CSU;Marxismus;red;594
841219;Durz;11004264;2017-03-09;Walter Eucken;Der Vordenker der sozialen Marktwirtschaft , Walter Eucken , kam zu seiner Zeit zu dem Schluss , dass der technische Fortschritt das Element der Konkurrenz verstärkt , Marktmacht reduziert und damit den Konsumenten dient.;1;CDU/CSU;Ordoliberalismus;blue;595
841219;Durz;11004264;2017-03-09;Walter Eucken;Walter Eucken kam vor dem Hintergrund der technologischen Entwicklung seiner Zeit zu dem Schluss , dass technologischer Fortschritt den Wettbewerb intensiviert.;1;CDU/CSU;Ordoliberalismus;blue;596
844810;zimmer;11004192;2017-06-01;Adam Smith;( { 12 } ) Ich weiß sehr wohl : Sowohl in der Enzyklika Rerum Novarum von 1891 als auch schon in Der Wohlstand der Nationen von Adam Smith wird von einem gerechten Lohn , einem Lohn , der es einem Arbeitnehmer gestattet , sich selbst und seine Familie zu ernähren , gesprochen.;1;CDU/CSU;Liberalismus;green;597
844986;Zimmer;11004192;2017-06-02;Karl Marx;Karl Marx hat in der Deutschen Ideologie das Reich der Freiheit einmal konkretisiert als die Möglichkeit , morgens zu jagen , mittags zu fischen , abends Viehzucht zu treiben und nach dem Essen zu kritisieren , ohne jemals Jäger , Fischer , Hirte oder Kritiker zu werden.;-1;CDU/CSU;Marxismus;red;598
